version,version_season,season,full_name,castaway_id,castaway,age,city,state,episode,day,order,result,jury_status,place,origil_tribe,jury,finalist,winner,acknowledge,ack_look,ack_speak,ack_gesture,ack_smile
US,US42,42,Mike Turner,US0620,Mike,57,Hoboken,New Jersey,13,26,17,Runner-up,,2,Vati,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
US,US42,42,Maryanne Oketch,US0619,Maryanne,24,Ajax,Ontario,13,26,18,Sole Survivor,,1,Taku,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
US,US41,41,Eric Abraham,US0591,Abraham,51,San Antonio,Texas,1,3,1,1st voted out,,18,Yase,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US41,41,Sara Wilson,US0592,Sara,24,Boston,Massachusetts,1,3,2,2nd voted out,,17,Ua,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US41,41,David Voce,US0607,Voce,35,Chicago,Illinois,2,5,3,3rd voted out,,16,Yase,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US41,41,Brad Reese,US0602,Brad,50,Shawnee,Wyoming,3,7,4,4th voted out,,15,Ua,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US41,41,Jairus Robinson,US0603,JD,20,Oklahoma City,Oklahoma,4,9,5,5th voted out,,14,Ua,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
US,US41,41,Genie Chen,US0595,Genie,46,Portland,Oregon,5,11,6,6th voted out,,13,Ua,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US41,41,Sydney Segal,US0605,Sydney,26,Brooklyn,New York,7,14,7,7th voted out,,12,Luvu,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US41,41,Tiffany Seely,US0604,Tiffany,47,Plainview,New York,8,16,8,8th voted out,1st jury member,11,Yase,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US41,41,Naseer Muttalif,US0600,Naseer,37,Morgan Hill,California,9,17,9,9th voted out,2nd jury member,10,Luvu,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US41,41,Evvie Jagoda,US0598,Evvie,28,Arlington,Massachusetts,9,17,10,10th voted out,3rd jury member,9,Yase,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US41,41,Shantel Smith,US0606,Shan,34,Washington,D.C.,10,19,11,11th voted out,4th jury member,8,Ua,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US41,41,Liana Wallace,US0608,Liana,20,Washington,D.C.,11,21,12,12th voted out,5th jury member,7,Yase,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US41,41,Danny McCray,US0599,Danny,33,Frisco,Texas,12,23,13,13th voted out,6th jury member,6,Luvu,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US41,41,Ricard Foye,US0596,Ricard,31,Sedro-Woolley,Washington,13,24,14,14th voted out,7th jury member,5,Ua,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
US,US41,41,Heather Aldret,US0593,Heather,52,Charleston,South Carolina,13,25,15,Lost final 4 fire challenge,8th jury member,4,Luvu,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US41,41,Xander Hastings,US0597,Xander,20,Chicago,Illinois,13,26,16,2nd runner-up,,3,Yase,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
US,US41,41,Deshawn Radden,US0601,Deshawn,26,Miami,Florida,13,26,17,Runner-up,,2,Luvu,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
US,US41,41,Erika Casupanan,US0594,Erika,32,Toronta,Ontario,13,26,18,Sole Survivor,,1,Luvu,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
US,US40,40,Amber Mariano,US0027,Amber,40,Pensacola,Florida,1,3,2,2nd voted out,1st jury member,20,Dakal,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US40,40,Danni Boatwright,US0166,Danni,43,Shawnee,Kansas,2,6,3,3rd voted out,2nd jury member,19,Sele,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US40,40,Ethan Zohn,US0048,Ethan,45,Hillsborough,New Hampshire,3,9,4,4th voted out,3rd jury member,18,Sele,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
US,US40,40,Rob Mariano,US0055,Boston Rob,43,Pensacola,Florida,5,14,6,6th voted out,4th jury member,17,Sele,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US40,40,Parvati Shallow,US0197,Parvati,36,Los Angeles,California,6,16,7,7th voted out,5th jury member,16,Sele,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
US,US40,40,Sandra Diaz-Twine,US0112,Sandra,44,Riverview,Florida,6,16,8,8th voted out; Quit EoE,,15,Dakal,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
US,US40,40,Yul Kwon,US0202,Yul,44,Los Altos,California,7,18,9,9th voted out,6th jury member,14,Dakal,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US40,40,Wendell Holland,US0536,Wendell,35,Philadelphia,Pennsylvania,8,21,10,10th voted out,7th jury member,13,Dakal,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
US,US40,40,Adam Klein,US0498,Adam,28,Los Angeles,California,9,23,11,11th voted out,8th jury member,12,Sele,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
US,US40,40,Tyson Apostol,US0274,Tyson,39,Mesa,Arizona,10,25,12,12th voted out,9th jury member,11,Dakal,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US40,40,Sophie Clarke,US0353,Sophie,29,Santa Monica,California,11,28,13,13th voted out,10th jury member,10,Dakal,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US40,40,Kim Spradlin-Wolfe,US0371,Kim,36,San Antonio,Texas,12,29,14,14th voted out,11th jury member,9,Dakal,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
US,US40,40,Jeremy Collins,US0433,Jeremy,41,Foxboro,Massachusetts,13,31,15,15th voted out,12th jury member,8,Sele,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US40,40,Nick Wilson,US0556,Nick,28,Williamsburg,Kentucky,13,34,16,16th voted out,13th jury member,7,Dakal,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US40,40,Denise Stapley,US0386,Denise,48,Marion,Iowa,14,36,17,17th voted out,14th jury member,6,Sele,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US40,40,Ben Driebergen,US0516,Ben,36,Boise,Idaho,14,37,18,18th voted out,15th jury member,5,Sele,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US40,40,Sarah Lacina,US0414,Sarah,34,Cedar Rapids,Iowa,14,38,19,Lost final 4 fire challenge,16th jury member,4,Dakal,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US40,40,Michele Fitzgerald,US0478,Michele,29,Hoboken,New Jersey,14,39,20,2nd runner-up,,3,Sele,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
US,US40,40,Natalie Anderson,US0442,Natalie,33,Edgewater,New Jersey,14,39,21,Runner-up,,2,Sele,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US40,40,Tony Vlachos,US0424,Tony,45,Allendale,New Jersey,14,39,22,Sole Survivor,,1,Dakal,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
US,US39,39,Ronnie Bardah,US0571,Ronnie,36,Henderson,Nevada,1,3,1,1st voted out,,20,Lairo,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US39,39,Molly Byman,US0572,Molly,27,Durham,North Carolina,2,6,2,2nd voted out,,19,Vokai,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US39,39,Vince Moua,US0573,Vince,27,Palo Alto,California,3,8,3,3rd voted out,,18,Lairo,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US39,39,Chelsea Walker,US0574,Chelsea,27,Los Angeles,California,4,11,4,4th voted out,,17,Lairo,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US39,39,Tom Laidlaw,US0575,Tom,60,Greenwich,Connecticut,5,14,5,5th voted out,,16,Lairo,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
US,US39,39,Jason Linden,US0576,Jason,32,New York City,New York,6,16,6,6th voted out,,15,Vokai,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US39,39,Jack Nichting,US0577,Jack,23,Harrisonburg,Virginia,7,19,7,7th voted out,1st jury member,14,Vokai,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US39,39,Kellee Kim,US0578,Kellee,29,Philadelphia,Pennsylvania,8,22,8,8th voted out,2nd jury member,13,Vokai,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US39,39,Jamal Shipman,US0579,Jamal,33,Providence,Rhode Island,8,24,9,9th voted out,3rd jury member,12,Vokai,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US39,39,Aaron Meredith,US0580,Aaron,36,Warwick,Rhode Island,9,27,10,10th voted out,4th jury member,11,Lairo,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US39,39,Missy Byrd,US0581,Missy,24,Tacoma,Washington,9,27,11,11th voted out,5th jury member,10,Lairo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US39,39,Elizabeth Beisel,US0582,Elizabeth,26,Saunderstown,Rhode Island,10,30,12,12th voted out,6th jury member,9,Lairo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US39,39,Karishma Patel,US0583,Karishma,37,Houston,Texas,11,32,13,13th voted out,7th jury member,8,Lairo,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US39,39,Elaine Stott,US0584,Elaine,41,Rockholds,Kentucky,12,35,14,14th voted out,8th jury member,7,Lairo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US39,39,Dan Spilo,US0585,Dan,48,Los Angeles,California,13,36,15,Ejected,,6,Vokai,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
US,US39,39,Janet Carbin,US0586,Janet,59,Palm Bay,Florida,13,37,16,15th voted out,9th jury member,5,Vokai,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US39,39,Lauren Beck,US0587,Lauren,28,Glendale,California,13,38,17,Lost final 4 fire challenge,10th jury member,4,Vokai,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US39,39,Noura Salman,US0588,Noura,36,North Potomac,Maryland,13,39,18,2nd runner-up,,3,Vokai,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
US,US39,39,Dean Kowalski,US0589,Dean,28,New York City,New York,13,39,19,Runner-up,,2,Lairo,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
US,US39,39,Tommy Sheehan,US0590,Tommy,26,Long Beach,New York,13,39,20,Sole Survivor,,1,Vokai,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
US,US38,38,Reem Daly,US0557,Reem,46,Ashburn,Virginia,1,3,1,1st voted out,1st jury member,18,Manu,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
US,US38,38,Keith Sowell,US0558,Keith,19,Durham,North Carolina,2,6,2,2nd voted out; Quit EoE,,17,Manu,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US38,38,Aubry Bracco,US0477,Aubry,32,Los Angeles,California,5,13,5,5th voted out,2nd jury member,16,Kama,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
US,US38,38,Wendy Diaz,US0561,Wendy,25,Bell,California,5,16,6,6th voted out; Quit EoE,,15,Manu,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US38,38,Joe Anglim,US0451,Joe,29,Ogden,Utah,6,19,7,7th voted out,3rd jury member,14,Kama,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
US,US38,38,Eric Hafemann,US0562,Eric,34,Livermore,California,7,22,8,8th voted out,4th jury member,13,Kama,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
US,US38,38,Julia Carter,US0563,Julia,25,Bethesda,Maryland,8,23,9,9th voted out,5th jury member,12,Kama,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
US,US38,38,David Wright,US0495,David,44,Sherman Oaks,California,9,25,10,10th voted out,6th jury member,11,Manu,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
US,US38,38,Kelley Wentworth,US0429,Kelley,32,Seattle,Washington,9,27,11,11th voted out,7th jury member,10,Manu,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
US,US38,38,Dan DaSilva,US0564,Wardog,38,Los Angeles,California,10,29,12,12th voted out,8th jury member,9,Manu,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US38,38,Ron Clark,US0565,Ron,45,Atlanta,Georgia,11,31,13,13th voted out,9th jury member,8,Kama,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US38,38,Aurora McCreary,US0566,Aurora,32,Orlando,Florida,12,34,14,14th voted out,10th jury member,7,Kama,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US38,38,Victoria Baamonde,US0567,Victoria,23,Bronx,New York,13,36,15,15th voted out,11th jury member,6,Kama,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US38,38,Lauren O'Connell,US0568,Lauren,21,Waco,Texas,13,37,16,16th voted out,12th jury member,5,Manu,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US38,38,Rick Devens,US0560,Rick,33,Macon,Georgia,13,38,17,Lost final 4 fire challenge,13th jury member,4,Manu,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US38,38,Julie Rosenberg,US0569,Julie,46,New York City,New York,13,39,18,2nd runner-up,,3,Kama,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
US,US38,38,Gavin Whitson,US0570,Gavin,23,Erwin,Tennessee,13,39,19,Runner-up,,2,Kama,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
US,US38,38,Chris Underwood,US0559,Chris,25,Greenville,South Carolina,13,39,20,Sole Survivor,,1,Manu,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US37,37,Pat Cusack,US0537,Pat,41,Watervliet,New York,1,3,1,Medically evacuated,,20,David,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
US,US37,37,Jessica Peet,US0538,Jessica,19,Lakeland,Florida,2,6,2,1st voted out,,19,David,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
US,US37,37,Jeremy Crawford,US0539,Jeremy,40,New York City,New York,3,9,3,2nd voted out,,18,Goliath,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US37,37,Bi Nguyen,US0540,Bi,28,Houston,Texas,4,10,4,Quit,,17,David,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
US,US37,37,Natalia Azoqa,US0541,Natalia,26,Irvine,California,4,11,5,3rd voted out,,16,Goliath,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US37,37,Natalie Cole,US0542,Natalie,57,Los Angeles,California,5,15,6,4th voted out,,15,Goliath,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US37,37,Lyrsa Torres,US0543,Lyrsa,36,Boston,Massachusetts,6,17,7,5th voted out,,14,David,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
US,US37,37,Elizabeth Olson,US0544,Elizabeth,31,Longview,Texas,7,20,8,6th voted out,1st jury member,13,David,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
US,US37,37,John Hennigan,US0545,John,38,Los Angeles,California,8,22,9,7th voted out,2nd jury member,12,Goliath,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US37,37,Dan Rengering,US0546,Dan,28,Gainesville,Florida,9,25,10,8th voted out,3rd jury member,11,Goliath,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US37,37,Alec Merlino,US0547,Alec,24,San Clemente,California,10,28,11,9th voted out,4th jury member,10,Goliath,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
US,US37,37,Carl Boudreaux,US0548,Carl,41,Houston,Texas,10,30,12,10th voted out,5th jury member,9,David,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US37,37,Gabby Pascuzzi,US0549,Gabby,25,Denver,Colorado,11,32,13,11th voted out,6th jury member,8,David,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US37,37,Christian Hubicki,US0550,Christian,32,Tallahassee,Florida,12,35,14,12th voted out,7th jury member,7,David,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US37,37,Davie Rickenbacker,US0551,Davie,30,Atlanta,Georgia,13,36,15,13th voted out,8th jury member,6,David,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US37,37,Alison Raybould,US0552,Alison,28,Chapel Hill,North Carolina,13,37,16,14th voted out,9th jury member,5,Goliath,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US37,37,Kara Kay,US0553,Kara,30,San Diego,California,13,38,17,Lost final 4 fire challenge,10th jury member,4,Goliath,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US37,37,Angelina Keeley,US0554,Angelina,28,San Clemente,California,13,39,18,2nd runner-up,,3,Goliath,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
US,US37,37,Mike White,US0555,Mike,47,Los Angeles,California,13,39,19,Runner-up,,2,Goliath,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
US,US37,37,Nick Wilson,US0556,Nick,27,Williamsburg,Kentucky,13,39,20,Sole Survivor,,1,David,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
US,US36,36,Stephanie Gonzalez,US0517,Gonzalez,26,Ocala,Florida,1,3,1,1st voted out,,20,Malolo,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US36,36,Jacob Derwin,US0518,Jacob,22,Brooklyn,New York,1,6,2,2nd voted out,,19,Malolo,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US36,36,Morgan Ricke,US0519,Morgan,29,Orlando,Florida,2,9,3,3rd voted out,,18,Naviti,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US36,36,Brendan Shapiro,US0520,Brendan,40,Herndon,Virginia,3,12,4,4th voted out,,17,Malolo,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US36,36,Stephanie Johnson,US0521,Stephanie,34,Chicago,Illinois,4,14,5,5th voted out,,16,Malolo,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US36,36,James Lim,US0522,James,24,New York City,New York,5,17,6,6th voted out,,15,Malolo,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US36,36,Bradley Kleihege,US0523,Bradley,26,Los Angeles,California,6,19,7,7th voted out,,14,Naviti,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US36,36,Chris Noble,US0524,Chris,27,Brooklyn,New York,7,22,8,8th voted out,1st jury member,13,Naviti,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US36,36,Libby Vincek,US0525,Libby,24,Houston,Texas,8,25,9,9th voted out,2nd jury member,12,Malolo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US36,36,Desiree Afuye,US0526,Desiree,21,Brooklyn,New York,9,27,10,10th voted out,3rd jury member,11,Naviti,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
US,US36,36,Jenna Bowman,US0527,Jenna,23,Venice Beach,California,10,29,11,11th voted out,4th jury member,10,Malolo,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US36,36,Michael Yerger,US0528,Michael,18,Los Angeles,California,10,29,12,12th voted out,5th jury member,9,Malolo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US36,36,Chelsea Townsend,US0529,Chelsea,25,Los Angeles,California,11,32,13,13th voted out,6th jury member,8,Naviti,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US36,36,Kellyn Bechtold,US0530,Kellyn,30,Denver,Colorado,12,35,14,14th voted out,7th jury member,7,Naviti,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US36,36,Sebastian Noel,US0531,Sebastian,22,Satellite Beach,Florida,13,36,15,15th voted out,8th jury member,6,Naviti,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US36,36,Donathan Hurley,US0532,Donathan,25,Kimper,Kentucky,13,37,16,16th voted out,9th jury member,5,Malolo,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US36,36,Angela Perkins,US0533,Angela,42,Cincinnati,Ohio,13,38,17,Lost final 4 fire challenge,10th jury member,4,Naviti,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US36,36,Laurel Johnson,US0534,Laurel,29,Minneapolis,Minnesota,13,39,18,2nd runner-up,11th jury member,3,Malolo,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA
US,US36,36,Domenick Abbate,US0535,Domenick,38,Nesconset,New York,13,39,19,Runner-up,,2,Naviti,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
US,US36,36,Wendell Holland,US0536,Wendell,33,Philadelphia,Pennsylvania,13,39,20,Sole Survivor,,1,Naviti,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
US,US35,35,Katrina Radke,US0499,Katrina,46,Excelsior,Minnesota,1,3,1,1st voted out,,18,Levu,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US35,35,Simone Nguyen,US0500,Simone,25,New York City,New York,2,6,2,2nd voted out,,17,Yawa,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US35,35,Patrick Bolton,US0501,Patrick,24,Auburn,Alabama,3,8,3,3rd voted out,,16,Yawa,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
US,US35,35,Alan Ball,US0502,Alan,32,Houston,Texas,4,11,4,4th voted out,,15,Levu,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US35,35,Roark Luskin,US0503,Roark,27,Santa Monica,California,5,14,5,5th voted out,,14,Soko,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US35,35,Alexandrea Elliott,US0504,Ali,24,Los Angeles,California,6,16,6,6th voted out,,13,Yawa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US35,35,Jessica Johnston,US0505,Jessica,29,Louisville,Kentucky,7,19,7,7th voted out,,12,Soko,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
US,US35,35,Desiree Williams,US0506,Desi,27,Newport News,Virginia,8,21,8,8th voted out,1st jury member,11,Soko,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US35,35,Cole Medders,US0507,Cole,24,Little Rock,Arkansas,9,24,9,9th voted out,2nd jury member,10,Soko,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US35,35,John Hilsabeck,US0508,JP,28,Los Angeles,California,10,27,10,10th voted out,3rd jury member,9,Levu,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US35,35,Joe Mena,US0509,Joe,34,Tolland,Connecticut,10,30,11,11th voted out,4th jury member,8,Soko,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US35,35,Lauren Rimmer,US0510,Lauren,35,Beaufort,North Carolina,11,33,12,12th voted out,5th jury member,7,Yawa,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US35,35,Ashley Nolan,US0511,Ashley,26,Satellite Beach,Florida,12,36,13,13th voted out,6th jury member,6,Levu,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
US,US35,35,Mike Zahalsky,US0512,Mike,43,Parkland,Florida,13,37,14,14th voted out,7th jury member,5,Soko,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
US,US35,35,Devon Pinto,US0513,Devon,23,Solana Beach,California,13,38,15,Lost final 4 fire challenge,8th jury member,4,Yawa,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
US,US35,35,Ryan Ulrich,US0514,Ryan,23,North Arlington,New Jersey,13,39,16,2nd runner-up,,3,Yawa,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
US,US35,35,Chrissy Hofbeck,US0515,Chrissy,46,Lebanon Township,New Jersey,13,39,17,Runner-up,,2,Levu,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
US,US35,35,Ben Driebergen,US0516,Ben,34,Boise,Idaho,13,39,18,Sole Survivor,,1,Levu,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
US,US34,34,Ciera Eastin,US0406,Ciera,27,Salem,Oregon,1,3,1,1st voted out,,20,Mana,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
US,US34,34,Tony Vlachos,US0424,Tony,42,Jersey City,New Jersey,1,6,2,2nd voted out,,19,Mana,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
US,US34,34,Caleb Reynolds,US0464,Caleb,28,Hopkinsville,Kentucky,2,9,3,3rd voted out,,18,Mana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US34,34,Malcolm Freberg,US0384,Malcolm,29,Hermosa Beach,California,3,11,4,4th voted out,,17,Mana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US34,34,James Thomas Jr.,US0281,J.T.,31,Mobile,Alabama,4,13,5,5th voted out,,16,Nuku,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US,US34,34,Sandra Diaz-Twine,US0112,Sandra,41,Fayetteville,North Carolina,5,16,6,6th voted out,,15,Mana,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
